<Acq date>	TB00001K	TB00002K	TB00003K
14-01-2014_18:32:19.370	15.5	16.333333333333332	15.0
14-01-2014_18:32:35.372	15.5	16.333333333333332	15.0
14-01-2014_18:33:07.370	15.5	16.333333333333332	15.0
14-01-2014_18:33:39.370	15.5	16.333333333333332	15.0
14-01-2014_18:34:11.370	15.5	16.333333333333332	15.0
14-01-2014_18:34:27.370	15.5	16.333333333333332	15.0
14-01-2014_18:34:43.372	15.5	16.333333333333332	15.0
14-01-2014_18:35:15.370	15.5	16.333333333333332	15.0
14-01-2014_18:35:47.370	15.5	16.333333333333332	15.0
14-01-2014_18:36:19.370	15.5	16.333333333333332	15.0
14-01-2014_18:36:35.370	15.5	16.333333333333332	15.0
14-01-2014_18:36:51.371	15.5	16.333333333333332	15.0
14-01-2014_18:37:23.369	15.5	16.333333333333332	15.0
14-01-2014_18:37:55.369	15.5	16.333333333333332	15.0
14-01-2014_18:38:27.369	15.5	16.333333333333332	15.0
14-01-2014_18:38:43.369	15.5	16.333333333333332	15.0
14-01-2014_18:38:59.370	15.5	16.333333333333332	15.0
14-01-2014_18:39:31.369	15.5	16.333333333333332	15.0
14-01-2014_18:40:03.369	15.5	16.333333333333332	15.0
14-01-2014_18:40:35.369	15.5	16.333333333333332	15.0
14-01-2014_18:40:51.369	15.5	16.333333333333332	15.0
14-01-2014_18:41:07.370	15.5	16.333333333333332	15.0
14-01-2014_18:41:39.369	15.5	16.333333333333332	15.0
14-01-2014_18:42:11.373	15.5	16.333333333333332	15.0
14-01-2014_18:42:43.369	15.5	16.333333333333332	15.0
14-01-2014_18:42:59.369	15.5	16.333333333333332	15.0
14-01-2014_18:43:15.370	15.5	16.333333333333332	15.0
14-01-2014_18:43:47.368	15.5	16.333333333333332	15.0
14-01-2014_18:44:19.368	15.5	16.333333333333332	15.0
14-01-2014_18:44:51.368	15.5	16.333333333333332	15.0
14-01-2014_18:45:07.368	15.5	16.333333333333332	15.0
14-01-2014_18:45:23.369	15.0	16.333333333333332	15.0
14-01-2014_18:45:55.368	15.5	16.333333333333332	15.0
14-01-2014_18:46:27.368	15.5	16.333333333333332	15.0
14-01-2014_18:46:59.368	15.5	16.333333333333332	15.0
14-01-2014_18:47:15.368	15.0	16.333333333333332	15.0
14-01-2014_18:47:31.369	15.0	16.333333333333332	15.0
14-01-2014_18:48:03.368	15.0	16.333333333333332	15.0
14-01-2014_18:48:35.368	15.0	16.333333333333332	15.0
14-01-2014_18:49:07.368	15.5	16.333333333333332	15.0
14-01-2014_18:49:23.368	15.0	16.333333333333332	15.0
14-01-2014_18:49:39.369	15.0	16.333333333333332	15.0
14-01-2014_18:50:11.367	15.0	16.333333333333332	15.0
14-01-2014_18:50:43.367	15.0	16.333333333333332	15.0
14-01-2014_18:51:15.367	15.0	16.333333333333332	15.0
14-01-2014_18:51:31.367	15.0	16.333333333333332	15.0
14-01-2014_18:51:47.368	15.0	16.333333333333332	15.0
14-01-2014_18:52:19.367	15.0	16.333333333333332	15.0
14-01-2014_18:52:51.367	15.0	16.333333333333332	15.0
14-01-2014_18:53:23.367	15.0	16.333333333333332	15.0
14-01-2014_18:53:39.367	15.0	16.333333333333332	15.0
14-01-2014_18:53:55.368	15.0	16.333333333333332	15.0
14-01-2014_18:54:27.367	15.0	16.333333333333332	15.0
14-01-2014_18:54:59.367	15.0	16.333333333333332	15.0
14-01-2014_18:55:31.367	15.0	16.333333333333332	15.0
14-01-2014_18:55:47.366	15.0	16.333333333333332	15.0
14-01-2014_18:56:03.368	15.0	16.333333333333332	15.0
14-01-2014_18:56:35.366	15.0	16.333333333333332	15.0
14-01-2014_18:57:07.367	15.0	16.333333333333332	15.0
14-01-2014_18:57:39.366	15.0	16.333333333333332	15.0
14-01-2014_18:57:55.366	15.0	16.333333333333332	15.0
14-01-2014_18:58:11.367	15.0	16.333333333333332	15.0
14-01-2014_18:58:43.366	15.0	16.333333333333332	15.0
14-01-2014_18:59:15.366	15.0	16.333333333333332	15.0
14-01-2014_18:59:47.366	15.0	16.333333333333332	15.0
14-01-2014_19:00:03.366	15.0	16.333333333333332	15.0
14-01-2014_19:00:19.368	15.0	16.333333333333332	15.0
14-01-2014_19:00:51.366	15.0	16.333333333333332	15.0
14-01-2014_19:01:23.366	15.0	16.333333333333332	15.0
14-01-2014_19:01:55.366	15.0	16.333333333333332	15.0
14-01-2014_19:02:11.370	15.0	16.333333333333332	15.0
14-01-2014_19:02:27.367	15.0	16.333333333333332	15.0
14-01-2014_19:02:59.365	15.0	16.333333333333332	15.0
14-01-2014_19:03:31.365	15.0	16.333333333333332	15.0
14-01-2014_19:04:03.365	15.0	16.333333333333332	15.0
14-01-2014_19:04:19.365	15.0	16.333333333333332	15.0
14-01-2014_19:04:35.366	15.0	16.333333333333332	15.0
14-01-2014_19:05:07.365	15.0	16.333333333333332	15.0
14-01-2014_19:05:39.365	15.0	16.333333333333332	15.0
14-01-2014_19:06:11.365	15.0	16.333333333333332	15.0
14-01-2014_19:06:27.365	15.0	16.333333333333332	15.0
14-01-2014_19:06:43.366	15.0	16.333333333333332	15.0
14-01-2014_19:07:15.365	15.0	16.333333333333332	15.0
14-01-2014_19:07:47.365	15.0	16.333333333333332	15.0
14-01-2014_19:08:19.365	15.0	16.333333333333332	15.0
14-01-2014_19:08:35.364	15.0	16.333333333333332	15.0
14-01-2014_19:08:51.366	15.0	16.333333333333332	15.0
14-01-2014_19:09:23.365	15.0	16.333333333333332	15.0
14-01-2014_19:09:55.364	15.0	16.333333333333332	15.0
14-01-2014_19:10:27.364	15.0	16.333333333333332	15.0
14-01-2014_19:10:43.364	15.0	16.333333333333332	15.0
14-01-2014_19:10:59.366	15.0	16.333333333333332	15.0
14-01-2014_19:11:31.364	15.0	16.333333333333332	15.0
14-01-2014_19:12:03.364	15.0	16.333333333333332	15.0
14-01-2014_19:12:35.364	15.0	16.333333333333332	15.0
14-01-2014_19:12:51.364	15.0	16.333333333333332	15.0
14-01-2014_19:13:07.365	15.0	16.333333333333332	15.0
14-01-2014_19:13:39.364	15.0	16.333333333333332	15.0
14-01-2014_19:14:11.364	15.0	16.333333333333332	15.0
14-01-2014_19:14:43.364	15.0	16.333333333333332	15.0
14-01-2014_19:14:59.364	15.0	16.333333333333332	15.0
14-01-2014_19:15:15.365	15.0	16.333333333333332	15.0
14-01-2014_19:15:47.363	15.0	16.333333333333332	15.0
14-01-2014_19:16:19.363	15.0	16.333333333333332	15.0
14-01-2014_19:16:51.363	15.0	16.333333333333332	15.0
14-01-2014_19:17:07.363	15.0	16.333333333333332	15.0
14-01-2014_19:17:23.364	15.0	16.333333333333332	15.0
14-01-2014_19:17:55.363	15.0	16.333333333333332	15.0
14-01-2014_19:18:27.363	15.0	16.333333333333332	15.0
14-01-2014_19:18:59.363	15.0	16.333333333333332	15.0
14-01-2014_19:19:15.363	15.0	16.333333333333332	15.0
14-01-2014_19:19:31.364	15.0	16.333333333333332	15.0
14-01-2014_19:20:03.363	15.0	16.333333333333332	15.0
14-01-2014_19:20:35.363	15.0	16.333333333333332	15.0
14-01-2014_19:21:07.363	15.0	16.333333333333332	15.0
14-01-2014_19:21:23.363	15.0	16.333333333333332	15.0
14-01-2014_19:21:39.364	15.0	16.333333333333332	15.0
14-01-2014_19:22:11.367	15.0	16.333333333333332	15.0
14-01-2014_19:22:43.362	15.0	16.333333333333332	15.0
14-01-2014_19:23:15.363	15.0	16.333333333333332	15.0
14-01-2014_19:23:31.362	15.0	16.333333333333332	15.0
14-01-2014_19:23:47.364	15.0	16.333333333333332	15.0
14-01-2014_19:24:19.362	15.0	16.333333333333332	15.0
14-01-2014_19:24:51.362	15.0	16.333333333333332	15.0
14-01-2014_19:25:23.362	15.0	16.333333333333332	15.0
14-01-2014_19:25:39.362	15.0	16.333333333333332	15.0
14-01-2014_19:25:55.363	15.0	16.333333333333332	15.0
14-01-2014_19:26:27.362	15.0	16.333333333333332	15.0
14-01-2014_19:26:59.362	15.0	16.333333333333332	15.0
14-01-2014_19:27:31.362	15.0	16.333333333333332	15.0
14-01-2014_19:27:47.362	15.0	16.333333333333332	15.0
14-01-2014_19:28:03.363	15.0	16.333333333333332	15.0
14-01-2014_19:28:35.362	15.0	16.333333333333332	15.0
14-01-2014_19:29:07.362	15.0	16.333333333333332	15.0
14-01-2014_19:29:39.361	15.0	16.333333333333332	15.0
14-01-2014_19:29:55.361	15.0	16.333333333333332	15.0
14-01-2014_19:30:11.363	15.0	16.333333333333332	15.0
14-01-2014_19:30:43.361	15.0	16.333333333333332	15.0
14-01-2014_19:31:15.361	15.0	16.333333333333332	15.0
14-01-2014_19:31:47.361	15.0	16.333333333333332	15.0
14-01-2014_19:32:03.361	15.0	16.333333333333332	15.0
14-01-2014_19:32:19.362	15.0	16.333333333333332	15.0
14-01-2014_19:32:51.361	15.0	16.333333333333332	15.0
14-01-2014_19:33:23.361	15.0	16.333333333333332	15.0
14-01-2014_19:33:55.361	15.0	16.333333333333332	15.0
14-01-2014_19:34:11.361	15.0	16.333333333333332	15.0
14-01-2014_19:34:27.362	15.0	16.333333333333332	15.0
14-01-2014_19:34:59.361	15.0	16.333333333333332	15.0
14-01-2014_19:35:31.361	15.0	16.333333333333332	15.0
14-01-2014_19:36:03.361	15.0	16.333333333333332	15.0
14-01-2014_19:36:19.361	15.0	16.333333333333332	15.0
14-01-2014_19:36:35.362	15.0	16.333333333333332	15.0
14-01-2014_19:37:07.361	15.0	16.333333333333332	15.0
14-01-2014_19:37:39.360	15.0	16.333333333333332	15.0
14-01-2014_19:38:11.360	15.0	16.333333333333332	15.0
14-01-2014_19:38:27.360	15.0	16.333333333333332	15.0
14-01-2014_19:38:43.361	15.0	16.333333333333332	15.0
14-01-2014_19:39:15.360	15.0	16.333333333333332	15.0
14-01-2014_19:39:47.360	15.0	16.333333333333332	15.0
14-01-2014_19:40:19.361	15.0	16.333333333333332	15.0
14-01-2014_19:40:35.360	15.0	16.333333333333332	15.0
14-01-2014_19:40:51.361	15.0	16.333333333333332	15.0
14-01-2014_19:41:23.360	15.0	16.333333333333332	15.0
14-01-2014_19:41:55.360	15.0	16.333333333333332	15.0
14-01-2014_19:42:27.360	15.0	16.333333333333332	15.0
14-01-2014_19:42:43.360	15.0	16.333333333333332	15.0
14-01-2014_19:42:59.361	15.0	16.333333333333332	15.0
14-01-2014_19:43:31.359	15.0	16.333333333333332	15.0
14-01-2014_19:44:03.359	15.0	16.333333333333332	15.0
14-01-2014_19:44:35.359	15.0	16.333333333333332	15.0
14-01-2014_19:44:51.359	15.0	16.333333333333332	15.0
14-01-2014_19:45:07.361	15.0	16.333333333333332	15.0
14-01-2014_19:45:39.359	15.0	16.333333333333332	15.0
14-01-2014_19:46:11.359	15.0	16.333333333333332	15.0
14-01-2014_19:46:43.359	15.0	16.333333333333332	15.0
14-01-2014_19:46:59.359	15.0	16.333333333333332	15.0
14-01-2014_19:47:15.360	15.0	16.333333333333332	15.0
14-01-2014_19:47:47.359	15.0	16.333333333333332	15.0
14-01-2014_19:48:19.359	15.0	16.333333333333332	15.0
14-01-2014_19:48:51.359	15.0	16.333333333333332	15.0
14-01-2014_19:49:07.359	15.0	16.333333333333332	15.0
14-01-2014_19:49:23.360	15.0	16.333333333333332	15.0
14-01-2014_19:49:55.359	15.0	16.333333333333332	15.0
14-01-2014_19:50:27.359	15.0	16.333333333333332	15.0
14-01-2014_19:50:59.358	15.0	16.333333333333332	15.0
14-01-2014_19:51:15.358	15.0	16.333333333333332	15.0
14-01-2014_19:51:31.360	15.0	16.333333333333332	15.0
14-01-2014_19:52:03.358	15.0	16.333333333333332	15.0
14-01-2014_19:52:35.358	15.0	16.333333333333332	15.0
14-01-2014_19:53:07.359	15.0	16.333333333333332	15.0
14-01-2014_19:53:23.358	15.0	16.333333333333332	15.0
14-01-2014_19:53:39.359	15.0	16.333333333333332	15.0
14-01-2014_19:54:11.358	15.0	16.333333333333332	15.0
14-01-2014_19:54:43.358	15.0	16.333333333333332	15.0
14-01-2014_19:55:15.358	15.0	16.333333333333332	15.0
14-01-2014_19:55:31.358	15.0	16.333333333333332	15.0
14-01-2014_19:55:47.359	15.0	16.333333333333332	15.0
14-01-2014_19:56:19.358	15.0	16.333333333333332	15.0
14-01-2014_19:56:51.358	15.0	16.333333333333332	15.0
14-01-2014_19:57:23.358	15.0	16.333333333333332	15.0
14-01-2014_19:57:39.358	15.0	16.333333333333332	15.0
14-01-2014_19:57:55.359	15.0	16.333333333333332	15.0
14-01-2014_19:58:27.357	15.0	16.333333333333332	15.0
14-01-2014_19:58:59.357	15.0	16.333333333333332	15.0
14-01-2014_19:59:31.357	15.0	16.333333333333332	15.0
14-01-2014_19:59:47.357	15.0	16.333333333333332	15.0
14-01-2014_20:00:03.359	15.0	16.333333333333332	15.0
14-01-2014_20:00:35.357	15.0	16.333333333333332	15.0
14-01-2014_20:01:07.357	15.0	16.333333333333332	15.0
14-01-2014_20:01:39.357	15.0	16.333333333333332	14.5
14-01-2014_20:01:55.357	15.0	16.333333333333332	14.5
14-01-2014_20:02:11.362	15.0	16.333333333333332	14.5
14-01-2014_20:02:43.357	15.0	16.333333333333332	14.5
14-01-2014_20:03:15.357	15.0	16.333333333333332	15.0
14-01-2014_20:03:47.357	15.0	16.333333333333332	14.5
14-01-2014_20:04:03.357	15.0	16.333333333333332	14.5
14-01-2014_20:04:19.358	15.0	16.333333333333332	14.5
14-01-2014_20:04:51.357	15.0	16.333333333333332	14.5
14-01-2014_20:05:23.357	15.0	16.333333333333332	14.5
14-01-2014_20:05:55.356	15.0	16.333333333333332	14.5
14-01-2014_20:06:11.357	15.0	16.333333333333332	14.5
14-01-2014_20:06:27.358	15.0	16.333333333333332	15.0
14-01-2014_20:06:59.356	15.0	16.333333333333332	14.5
14-01-2014_20:07:31.356	15.0	16.333333333333332	14.5
14-01-2014_20:08:03.356	15.0	16.333333333333332	14.5
14-01-2014_20:08:19.356	15.0	16.333333333333332	14.5
14-01-2014_20:08:35.357	15.0	16.333333333333332	14.5
14-01-2014_20:09:07.356	15.0	16.333333333333332	14.5
14-01-2014_20:09:39.356	15.0	16.333333333333332	14.5
14-01-2014_20:10:11.356	15.0	16.333333333333332	14.5
14-01-2014_20:10:27.356	15.0	16.333333333333332	14.5
14-01-2014_20:10:43.357	15.0	16.333333333333332	14.5
14-01-2014_20:11:15.356	15.0	16.333333333333332	14.5
14-01-2014_20:11:47.356	15.0	16.333333333333332	14.5
14-01-2014_20:12:19.356	15.0	16.333333333333332	14.5
14-01-2014_20:12:35.356	15.0	16.333333333333332	14.5
14-01-2014_20:12:51.357	15.0	16.333333333333332	14.5
14-01-2014_20:13:23.356	15.0	16.333333333333332	14.5
14-01-2014_20:13:55.356	15.0	16.333333333333332	14.5
14-01-2014_20:14:27.355	15.0	16.333333333333332	14.5
14-01-2014_20:14:43.356	15.0	16.333333333333332	14.5
14-01-2014_20:14:59.357	15.0	16.333333333333332	14.5
14-01-2014_20:15:31.356	15.0	16.333333333333332	14.5
14-01-2014_20:16:03.355	15.0	16.333333333333332	14.5
14-01-2014_20:16:35.355	15.0	16.333333333333332	14.5
14-01-2014_20:16:51.355	15.0	16.333333333333332	14.5
14-01-2014_20:17:07.356	15.0	16.333333333333332	14.5
14-01-2014_20:17:39.355	15.0	16.333333333333332	14.5
14-01-2014_20:18:11.355	15.0	16.333333333333332	14.5
14-01-2014_20:18:43.355	15.0	16.333333333333332	14.5
14-01-2014_20:18:59.355	15.0	16.333333333333332	14.5
14-01-2014_20:19:15.357	15.0	16.333333333333332	14.5
14-01-2014_20:19:47.355	15.0	16.333333333333332	14.5
14-01-2014_20:20:19.356	15.0	16.333333333333332	14.5
14-01-2014_20:20:51.355	15.0	16.333333333333332	14.5
14-01-2014_20:21:07.355	15.0	16.333333333333332	14.5
14-01-2014_20:21:23.356	15.0	16.333333333333332	14.5
14-01-2014_20:21:55.355	15.0	16.333333333333332	14.5
14-01-2014_20:22:27.355	15.0	16.333333333333332	14.5
14-01-2014_20:22:59.355	15.0	16.333333333333332	14.5
14-01-2014_20:23:15.354	15.0	16.333333333333332	14.5
14-01-2014_20:23:31.356	15.0	16.333333333333332	14.5
14-01-2014_20:24:03.354	15.0	16.333333333333332	14.5
14-01-2014_20:24:35.354	15.0	16.333333333333332	14.5
14-01-2014_20:25:07.354	15.0	16.333333333333332	14.5
14-01-2014_20:25:23.354	15.0	16.333333333333332	14.5
14-01-2014_20:25:39.355	15.0	16.333333333333332	14.5
14-01-2014_20:26:11.354	15.0	16.333333333333332	14.5
14-01-2014_20:26:43.354	15.0	16.333333333333332	14.5
14-01-2014_20:27:15.354	15.0	16.333333333333332	14.5
14-01-2014_20:27:31.355	15.0	16.333333333333332	14.5
14-01-2014_20:27:47.356	15.0	16.333333333333332	14.5
14-01-2014_20:28:19.354	15.0	16.333333333333332	14.5
14-01-2014_20:28:51.354	15.0	16.333333333333332	14.5
14-01-2014_20:29:23.354	15.0	16.333333333333332	14.5
14-01-2014_20:29:39.354	15.0	16.333333333333332	14.5
14-01-2014_20:29:55.355	15.0	16.333333333333332	14.5
14-01-2014_20:30:59.354	15.0	16.333333333333332	14.5
14-01-2014_20:31:31.354	15.0	16.333333333333332	14.5
14-01-2014_20:31:47.354	15.0	16.333333333333332	14.5
14-01-2014_20:32:03.355	15.0	16.333333333333332	14.5
14-01-2014_20:32:35.354	15.0	16.333333333333332	14.5
14-01-2014_20:33:07.353	15.0	16.333333333333332	14.5
14-01-2014_20:33:39.354	14.5	16.333333333333332	14.5
14-01-2014_20:33:55.353	15.0	16.333333333333332	14.5
14-01-2014_20:34:11.355	15.0	16.333333333333332	14.5
14-01-2014_20:34:43.353	14.5	16.333333333333332	14.5
14-01-2014_20:35:15.353	14.5	16.333333333333332	14.5
14-01-2014_20:35:47.353	15.0	16.333333333333332	14.5
14-01-2014_20:36:03.353	14.5	16.333333333333332	14.5
14-01-2014_20:36:19.355	15.0	16.333333333333332	14.5
14-01-2014_20:36:51.353	14.5	16.333333333333332	14.5
14-01-2014_20:37:23.353	14.5	16.333333333333332	14.5
14-01-2014_20:37:55.353	14.5	16.333333333333332	14.5
14-01-2014_20:38:11.353	14.5	16.333333333333332	14.5
14-01-2014_20:38:27.354	14.5	16.333333333333332	14.5
14-01-2014_20:38:59.353	14.5	16.333333333333332	14.5
14-01-2014_20:39:31.353	14.5	16.333333333333332	14.5
14-01-2014_20:40:03.353	14.5	16.333333333333332	14.5
14-01-2014_20:40:19.354	14.5	16.333333333333332	14.5
14-01-2014_20:40:35.354	14.5	16.333333333333332	14.5
14-01-2014_20:41:07.353	14.5	16.333333333333332	14.5
14-01-2014_20:41:39.353	14.5	16.333333333333332	14.5
14-01-2014_20:42:11.357	14.5	16.333333333333332	14.5
14-01-2014_20:42:27.353	14.5	16.333333333333332	14.5
14-01-2014_20:42:43.354	14.5	16.333333333333332	14.5
14-01-2014_20:43:15.353	14.5	16.333333333333332	14.5
14-01-2014_20:43:47.353	14.5	16.333333333333332	14.5
14-01-2014_20:44:19.353	14.5	16.333333333333332	14.5
14-01-2014_20:44:35.353	14.5	16.333333333333332	14.5
14-01-2014_20:44:51.354	14.5	16.333333333333332	14.5
14-01-2014_20:45:23.353	14.5	16.333333333333332	14.5
14-01-2014_20:45:55.353	14.5	16.333333333333332	14.5
14-01-2014_20:46:27.352	14.5	16.333333333333332	14.5
14-01-2014_20:46:43.353	14.5	16.333333333333332	14.5
14-01-2014_20:46:59.354	14.5	16.333333333333332	14.5
14-01-2014_20:47:31.352	14.5	16.333333333333332	14.5
14-01-2014_20:48:03.352	14.5	16.333333333333332	14.5
14-01-2014_20:48:35.352	14.5	16.333333333333332	14.5
14-01-2014_20:48:51.352	14.5	16.333333333333332	14.5
14-01-2014_20:49:07.354	14.5	16.333333333333332	14.5
14-01-2014_20:49:39.352	14.5	16.333333333333332	14.5
14-01-2014_20:50:11.352	14.5	16.333333333333332	14.5
14-01-2014_20:50:43.352	14.5	16.333333333333332	14.5
14-01-2014_20:50:59.352	14.5	16.333333333333332	14.5
14-01-2014_20:51:15.353	14.5	16.333333333333332	14.5
14-01-2014_20:51:47.352	14.5	16.333333333333332	14.5
14-01-2014_20:52:19.352	14.5	16.333333333333332	14.0
14-01-2014_20:52:51.352	14.5	16.333333333333332	14.0
14-01-2014_20:53:07.352	14.5	16.333333333333332	14.0
14-01-2014_20:53:23.353	14.5	16.333333333333332	14.5
14-01-2014_20:53:55.352	14.5	16.333333333333332	14.5
14-01-2014_20:54:27.352	14.5	16.333333333333332	14.0
14-01-2014_20:54:59.352	14.5	16.333333333333332	14.0
14-01-2014_20:55:15.352	14.5	16.333333333333332	14.0
14-01-2014_20:55:31.353	14.5	16.333333333333332	14.0
14-01-2014_20:56:03.352	14.5	16.333333333333332	14.0
14-01-2014_20:56:35.352	14.5	16.333333333333332	14.0
14-01-2014_20:57:07.352	14.5	16.333333333333332	14.0
14-01-2014_20:57:23.352	14.5	16.333333333333332	14.0
14-01-2014_20:57:39.353	14.5	16.333333333333332	14.0
14-01-2014_20:58:11.352	14.5	16.333333333333332	14.0
14-01-2014_20:58:43.352	14.5	16.333333333333332	14.0
14-01-2014_20:59:15.352	14.5	16.333333333333332	14.0
14-01-2014_20:59:31.352	14.5	16.333333333333332	14.0
14-01-2014_20:59:47.353	14.5	16.333333333333332	14.0
14-01-2014_21:00:19.353	14.5	16.333333333333332	14.0
14-01-2014_21:00:51.352	14.5	16.333333333333332	14.0
14-01-2014_21:01:23.352	14.5	16.333333333333332	14.0
14-01-2014_21:01:39.352	14.5	16.333333333333332	14.0
14-01-2014_21:01:55.353	14.5	16.333333333333332	14.0
14-01-2014_21:02:27.352	14.5	16.333333333333332	14.0
14-01-2014_21:02:59.352	14.5	16.333333333333332	14.0
14-01-2014_21:03:31.352	14.5	16.333333333333332	14.0
14-01-2014_21:03:47.352	14.5	16.333333333333332	14.0
14-01-2014_21:04:03.353	14.5	16.333333333333332	14.0
14-01-2014_21:04:35.352	14.5	16.333333333333332	14.0
14-01-2014_21:05:07.352	14.5	16.333333333333332	14.0
14-01-2014_21:05:39.352	14.5	16.333333333333332	14.0
14-01-2014_21:05:55.352	14.5	16.333333333333332	14.0
14-01-2014_21:06:11.353	14.5	16.333333333333332	14.0
14-01-2014_21:06:43.352	14.5	16.333333333333332	14.0
14-01-2014_21:07:15.351	14.5	16.333333333333332	14.0
14-01-2014_21:07:47.352	14.5	16.333333333333332	14.0
14-01-2014_21:08:03.351	14.5	16.333333333333332	14.0
14-01-2014_21:08:19.353	14.5	16.333333333333332	14.0
14-01-2014_21:08:51.351	14.5	16.333333333333332	14.0
14-01-2014_21:09:23.351	14.5	16.333333333333332	14.0
14-01-2014_21:09:55.351	14.5	16.333333333333332	14.0
14-01-2014_21:10:11.351	14.5	16.333333333333332	14.0
14-01-2014_21:10:27.353	14.5	16.333333333333332	14.0
14-01-2014_21:10:59.351	14.5	16.0	14.0
14-01-2014_21:11:31.352	14.5	16.333333333333332	14.0
14-01-2014_21:12:03.351	14.5	16.333333333333332	14.0
14-01-2014_21:12:19.351	14.5	16.0	14.0
14-01-2014_21:12:35.353	14.5	16.0	14.0
14-01-2014_21:13:07.351	14.5	16.0	14.0
14-01-2014_21:13:39.351	14.5	16.0	14.0
14-01-2014_21:14:11.351	14.5	16.0	14.0
14-01-2014_21:14:27.351	14.5	16.0	14.0
14-01-2014_21:14:43.353	14.5	16.0	14.0
14-01-2014_21:15:15.351	14.5	16.0	14.0
14-01-2014_21:15:47.351	14.5	16.0	14.0
14-01-2014_21:16:19.351	14.5	16.0	14.0
14-01-2014_21:16:35.351	14.5	16.0	14.0
14-01-2014_21:16:51.352	14.5	16.0	14.0
14-01-2014_21:17:23.351	14.5	16.0	14.0
14-01-2014_21:17:55.351	14.5	16.0	14.0
14-01-2014_21:18:27.351	14.5	16.0	14.0
14-01-2014_21:18:43.351	14.0	16.0	14.0
14-01-2014_21:18:59.352	14.5	16.0	14.0
14-01-2014_21:19:31.351	14.0	16.0	14.0
14-01-2014_21:20:03.351	14.0	16.0	14.0
14-01-2014_21:20:35.351	14.0	16.0	14.0
14-01-2014_21:20:51.351	14.0	16.0	14.0
14-01-2014_21:21:07.352	14.0	16.0	14.0
14-01-2014_21:21:39.351	14.0	16.0	14.0
14-01-2014_21:22:11.355	14.0	16.0	14.0
14-01-2014_21:22:43.351	14.0	16.0	14.0
14-01-2014_21:22:59.351	14.0	16.0	14.0
14-01-2014_21:23:15.352	14.0	16.0	14.0
14-01-2014_21:23:47.351	14.0	16.0	14.0
14-01-2014_21:24:19.351	14.0	16.0	14.0
14-01-2014_21:24:51.351	14.0	16.0	14.0
14-01-2014_21:25:07.351	14.0	16.0	14.0
14-01-2014_21:25:23.352	14.0	16.0	14.0
14-01-2014_21:25:55.351	14.0	16.0	14.0
14-01-2014_21:26:27.351	14.0	16.0	14.0
14-01-2014_21:26:59.351	14.0	16.0	14.0
14-01-2014_21:27:15.351	14.0	16.0	14.0
14-01-2014_21:27:31.352	14.0	16.0	14.0
14-01-2014_21:28:03.351	14.0	16.0	14.0
14-01-2014_21:28:35.351	14.0	16.0	14.0
14-01-2014_21:29:07.351	14.0	16.0	14.0
14-01-2014_21:29:23.351	14.0	16.0	14.0
14-01-2014_21:29:39.352	14.0	16.0	14.0
14-01-2014_21:30:11.351	14.0	16.0	14.0
14-01-2014_21:30:43.351	14.0	16.0	14.0
14-01-2014_21:31:15.351	14.0	16.0	14.0
14-01-2014_21:31:31.351	14.0	16.0	14.0
14-01-2014_21:31:47.352	14.0	16.0	14.0
14-01-2014_21:32:19.351	14.0	16.0	14.0
14-01-2014_21:32:51.351	14.0	16.0	14.0
14-01-2014_21:33:23.351	14.0	16.0	14.0
14-01-2014_21:33:39.351	14.0	16.0	14.0
14-01-2014_21:33:55.352	14.0	16.0	14.0
14-01-2014_21:34:27.351	14.0	16.0	14.0
14-01-2014_21:34:59.351	14.0	16.0	13.666666666666666
14-01-2014_21:35:31.351	14.0	16.0	13.666666666666666
14-01-2014_21:35:47.351	14.0	16.0	13.666666666666666
14-01-2014_21:36:03.352	14.0	16.0	13.666666666666666
14-01-2014_21:36:35.351	14.0	16.0	13.666666666666666
14-01-2014_21:37:07.351	14.0	16.0	14.0
14-01-2014_21:37:39.351	14.0	16.0	13.666666666666666
14-01-2014_21:37:55.351	14.0	16.0	13.666666666666666
14-01-2014_21:38:11.352	14.0	16.0	13.666666666666666
14-01-2014_21:38:43.351	14.0	16.0	13.666666666666666
14-01-2014_21:39:15.351	14.0	16.0	13.666666666666666
14-01-2014_21:39:47.351	14.0	16.0	13.666666666666666
14-01-2014_21:40:03.351	14.0	16.0	13.666666666666666
14-01-2014_21:40:19.353	14.0	16.0	13.666666666666666
14-01-2014_21:40:51.351	14.0	16.0	13.666666666666666
14-01-2014_21:41:23.351	14.0	16.0	13.666666666666666
14-01-2014_21:41:55.351	14.0	16.0	13.666666666666666
14-01-2014_21:42:11.355	14.0	16.0	13.666666666666666
14-01-2014_21:42:27.352	14.0	16.0	13.666666666666666
14-01-2014_21:42:59.351	14.0	16.0	13.666666666666666
14-01-2014_21:43:31.351	14.0	16.0	13.666666666666666
14-01-2014_21:44:03.351	14.0	16.0	13.666666666666666
14-01-2014_21:44:19.351	14.0	16.0	13.666666666666666
14-01-2014_21:44:35.352	14.0	16.0	13.666666666666666
14-01-2014_21:45:07.351	14.0	16.0	13.666666666666666
14-01-2014_21:45:39.351	14.0	16.0	13.666666666666666
14-01-2014_21:46:11.351	14.0	16.0	13.666666666666666
14-01-2014_21:46:27.351	14.0	16.0	13.666666666666666
14-01-2014_21:46:43.352	14.0	16.0	13.666666666666666
14-01-2014_21:47:15.350	14.0	16.0	13.666666666666666
