<Acq date>	TB00001K	TB00002K	TB00003K
18-01-2014_01:01:54.910	15.5	16.666666666666668	15.0
18-01-2014_01:02:26.910	15.5	16.666666666666668	15.0
18-01-2014_01:02:42.910	15.5	16.666666666666668	15.0
18-01-2014_01:02:58.911	15.5	16.666666666666668	15.0
18-01-2014_01:03:30.909	15.5	16.666666666666668	15.0
18-01-2014_01:04:02.909	15.5	16.666666666666668	15.0
18-01-2014_01:04:34.909	15.5	16.666666666666668	15.0
18-01-2014_01:04:50.909	15.5	16.666666666666668	15.0
18-01-2014_01:05:06.910	15.5	16.666666666666668	15.0
18-01-2014_01:05:38.909	15.5	16.666666666666668	15.0
18-01-2014_01:06:10.909	15.5	16.666666666666668	15.0
18-01-2014_01:06:42.909	15.0	16.666666666666668	15.0
18-01-2014_01:06:58.909	15.0	16.666666666666668	15.0
18-01-2014_01:07:14.910	15.5	16.666666666666668	15.0
18-01-2014_01:07:46.909	15.0	16.666666666666668	15.0
18-01-2014_01:08:18.909	15.5	16.666666666666668	15.0
18-01-2014_01:08:50.909	15.0	16.666666666666668	15.0
18-01-2014_01:09:06.909	15.0	16.666666666666668	15.0
18-01-2014_01:09:22.910	15.0	16.666666666666668	15.0
18-01-2014_01:09:54.909	15.0	16.666666666666668	15.0
18-01-2014_01:10:26.909	15.0	16.666666666666668	15.0
18-01-2014_01:10:58.909	15.0	16.666666666666668	15.0
18-01-2014_01:11:14.909	15.0	16.666666666666668	15.0
18-01-2014_01:11:30.910	15.0	16.666666666666668	15.0
18-01-2014_01:12:02.908	15.0	16.666666666666668	15.0
18-01-2014_01:12:34.908	15.0	16.666666666666668	15.0
18-01-2014_01:13:06.908	15.0	16.666666666666668	15.0
18-01-2014_01:13:22.908	15.0	16.666666666666668	15.0
18-01-2014_01:13:38.910	15.0	16.666666666666668	15.0
18-01-2014_01:14:10.908	15.0	16.666666666666668	15.0
18-01-2014_01:14:42.908	15.0	16.666666666666668	15.0
18-01-2014_01:15:14.908	15.0	16.666666666666668	15.0
18-01-2014_01:15:30.908	15.0	16.666666666666668	15.0
18-01-2014_01:15:46.909	15.0	16.666666666666668	15.0
18-01-2014_01:16:18.908	15.0	16.666666666666668	15.0
18-01-2014_01:16:50.908	15.0	16.666666666666668	15.0
18-01-2014_01:17:22.908	15.0	16.666666666666668	15.0
18-01-2014_01:17:38.908	15.0	16.666666666666668	15.0
18-01-2014_01:17:54.909	15.0	16.666666666666668	15.0
18-01-2014_01:18:26.908	15.0	16.666666666666668	15.0
18-01-2014_01:18:58.908	15.0	16.666666666666668	15.0
18-01-2014_01:19:30.908	15.0	16.666666666666668	15.0
18-01-2014_01:19:46.908	15.0	16.666666666666668	15.0
18-01-2014_01:20:02.909	15.0	16.666666666666668	15.0
18-01-2014_01:20:34.908	15.0	16.666666666666668	15.0
18-01-2014_01:21:06.908	15.0	16.666666666666668	15.0
18-01-2014_01:21:38.908	15.0	16.666666666666668	15.0
18-01-2014_01:21:54.908	15.0	16.666666666666668	15.0
18-01-2014_01:22:10.913	15.0	16.666666666666668	15.0
18-01-2014_01:22:42.907	15.0	16.666666666666668	15.0
18-01-2014_01:23:14.907	15.0	16.666666666666668	15.0
18-01-2014_01:23:46.907	15.0	16.666666666666668	15.0
18-01-2014_01:24:02.907	15.0	16.666666666666668	15.0
18-01-2014_01:24:18.909	15.0	16.666666666666668	15.0
18-01-2014_01:24:50.908	15.0	16.666666666666668	15.0
18-01-2014_01:25:22.907	15.0	16.333333333333332	15.0
18-01-2014_01:25:54.907	15.0	16.666666666666668	15.0
18-01-2014_01:26:10.907	15.0	16.333333333333332	15.0
18-01-2014_01:26:26.908	15.0	16.666666666666668	15.0
18-01-2014_01:26:58.907	15.0	16.666666666666668	15.0
18-01-2014_01:27:30.907	15.0	16.666666666666668	15.0
18-01-2014_01:28:02.907	15.0	16.333333333333332	15.0
18-01-2014_01:28:18.907	15.0	16.333333333333332	15.0
18-01-2014_01:28:34.908	15.0	16.333333333333332	15.0
18-01-2014_01:29:06.907	15.0	16.666666666666668	15.0
18-01-2014_01:29:38.907	15.0	16.666666666666668	15.0
18-01-2014_01:30:10.907	15.0	16.666666666666668	15.0
18-01-2014_01:30:26.907	15.0	16.333333333333332	15.0
18-01-2014_01:30:42.908	15.0	16.333333333333332	15.0
18-01-2014_01:31:14.907	15.0	16.666666666666668	15.0
18-01-2014_01:31:46.907	15.0	16.666666666666668	15.0
18-01-2014_01:32:18.907	15.0	16.333333333333332	15.0
18-01-2014_01:32:34.907	15.0	16.333333333333332	14.5
18-01-2014_01:32:50.908	15.0	16.333333333333332	15.0
18-01-2014_01:33:22.907	15.0	16.333333333333332	15.0
18-01-2014_01:33:54.907	15.0	16.333333333333332	15.0
18-01-2014_01:34:26.907	15.0	16.333333333333332	14.5
18-01-2014_01:34:42.907	15.0	16.333333333333332	14.5
18-01-2014_01:34:58.908	15.0	16.333333333333332	14.5
18-01-2014_01:35:30.907	15.0	16.333333333333332	14.5
18-01-2014_01:36:02.907	15.0	16.333333333333332	14.5
18-01-2014_01:36:34.907	15.0	16.333333333333332	14.5
18-01-2014_01:36:50.907	15.0	16.333333333333332	14.5
18-01-2014_01:37:06.908	15.0	16.333333333333332	14.5
18-01-2014_01:37:38.906	15.0	16.333333333333332	14.5
18-01-2014_01:38:10.906	15.0	16.333333333333332	14.5
18-01-2014_01:38:42.906	15.0	16.333333333333332	14.5
18-01-2014_01:38:58.906	15.0	16.333333333333332	14.5
18-01-2014_01:39:14.908	15.0	16.333333333333332	14.5
18-01-2014_01:39:46.906	15.0	16.333333333333332	14.5
18-01-2014_01:40:18.907	15.0	16.333333333333332	14.5
18-01-2014_01:40:50.906	15.0	16.333333333333332	14.5
18-01-2014_01:41:06.906	15.0	16.333333333333332	14.5
18-01-2014_01:41:22.908	15.0	16.333333333333332	14.5
18-01-2014_01:41:54.906	15.0	16.333333333333332	14.5
18-01-2014_01:42:26.906	15.0	16.333333333333332	14.5
18-01-2014_01:42:58.906	15.0	16.333333333333332	14.5
18-01-2014_01:43:14.906	15.0	16.333333333333332	14.5
18-01-2014_01:43:30.908	15.0	16.333333333333332	14.5
18-01-2014_01:44:02.906	15.0	16.333333333333332	14.5
18-01-2014_01:44:34.906	15.0	16.333333333333332	14.5
18-01-2014_01:45:06.906	15.0	16.333333333333332	14.5
18-01-2014_01:45:22.906	15.0	16.333333333333332	14.5
18-01-2014_01:45:38.907	15.0	16.333333333333332	14.5
18-01-2014_01:46:10.906	15.0	16.333333333333332	14.5
18-01-2014_01:46:42.906	15.0	16.333333333333332	14.5
18-01-2014_01:47:14.906	15.0	16.333333333333332	14.5
18-01-2014_01:47:30.906	15.0	16.333333333333332	14.5
18-01-2014_01:47:46.907	15.0	16.333333333333332	14.5
18-01-2014_01:48:18.906	15.0	16.333333333333332	14.5
18-01-2014_01:48:50.906	15.0	16.333333333333332	14.5
18-01-2014_01:49:22.906	15.0	16.333333333333332	14.5
18-01-2014_01:49:38.906	15.0	16.333333333333332	14.5
18-01-2014_01:49:54.907	15.0	16.333333333333332	14.5
18-01-2014_01:50:26.906	15.0	16.333333333333332	14.5
18-01-2014_01:50:58.906	15.0	16.333333333333332	14.5
18-01-2014_01:51:30.906	15.0	16.333333333333332	14.5
18-01-2014_01:51:46.906	15.0	16.333333333333332	14.5
18-01-2014_01:52:02.907	15.0	16.333333333333332	14.5
18-01-2014_01:52:34.906	15.0	16.333333333333332	14.5
18-01-2014_01:53:06.906	15.0	16.333333333333332	14.5
18-01-2014_01:53:38.906	15.0	16.333333333333332	14.5
18-01-2014_01:53:54.906	15.0	16.333333333333332	14.5
18-01-2014_01:54:10.907	15.0	16.333333333333332	14.5
18-01-2014_01:54:42.906	15.0	16.333333333333332	14.5
18-01-2014_01:55:14.906	15.0	16.333333333333332	14.5
18-01-2014_01:55:46.906	15.0	16.333333333333332	14.5
18-01-2014_01:56:02.906	15.0	16.333333333333332	14.5
18-01-2014_01:56:18.907	15.0	16.333333333333332	14.5
18-01-2014_01:56:50.906	15.0	16.333333333333332	14.5
18-01-2014_01:57:22.906	15.0	16.333333333333332	14.5
18-01-2014_01:57:54.906	14.5	16.333333333333332	14.5
18-01-2014_01:58:10.906	15.0	16.333333333333332	14.5
18-01-2014_01:58:26.907	14.5	16.333333333333332	14.5
18-01-2014_01:58:58.906	14.5	16.333333333333332	14.5
18-01-2014_01:59:30.906	15.0	16.333333333333332	14.5
18-01-2014_02:00:02.906	14.5	16.333333333333332	14.5
18-01-2014_02:00:18.907	14.5	16.333333333333332	14.5
18-01-2014_02:00:34.907	14.5	16.333333333333332	14.5
18-01-2014_02:01:06.906	14.5	16.333333333333332	14.5
18-01-2014_02:01:38.906	14.5	16.333333333333332	14.5
18-01-2014_02:02:10.910	14.5	16.333333333333332	14.5
18-01-2014_02:02:26.906	14.5	16.333333333333332	14.5
18-01-2014_02:02:42.907	14.5	16.333333333333332	14.5
18-01-2014_02:03:14.906	14.5	16.333333333333332	14.5
18-01-2014_02:03:46.906	14.5	16.333333333333332	14.5
18-01-2014_02:04:18.906	14.5	16.333333333333332	14.5
18-01-2014_02:04:34.906	14.5	16.333333333333332	14.5
18-01-2014_02:04:50.907	14.5	16.333333333333332	14.5
18-01-2014_02:05:22.906	14.5	16.333333333333332	14.5
18-01-2014_02:05:54.906	14.5	16.333333333333332	14.5
18-01-2014_02:06:26.906	14.5	16.333333333333332	14.5
18-01-2014_02:06:42.906	14.5	16.333333333333332	14.5
18-01-2014_02:06:58.907	14.5	16.333333333333332	14.5
18-01-2014_02:07:30.906	14.5	16.333333333333332	14.5
18-01-2014_02:08:02.906	14.5	16.333333333333332	14.5
18-01-2014_02:08:34.906	14.5	16.333333333333332	14.5
18-01-2014_02:08:50.906	14.5	16.333333333333332	14.5
18-01-2014_02:09:06.907	14.5	16.333333333333332	14.5
18-01-2014_02:09:38.906	14.5	16.333333333333332	14.5
18-01-2014_02:10:10.906	14.5	16.333333333333332	14.5
18-01-2014_02:10:42.906	14.5	16.333333333333332	14.5
18-01-2014_02:10:58.906	14.5	16.333333333333332	14.5
18-01-2014_02:11:14.907	14.5	16.333333333333332	14.5
18-01-2014_02:11:46.906	14.5	16.333333333333332	14.5
18-01-2014_02:12:18.906	14.5	16.333333333333332	14.5
18-01-2014_02:12:50.906	14.5	16.333333333333332	14.0
18-01-2014_02:13:06.906	14.5	16.333333333333332	14.5
18-01-2014_02:13:22.907	14.5	16.333333333333332	14.5
18-01-2014_02:13:54.906	14.5	16.333333333333332	14.0
18-01-2014_02:14:26.906	14.5	16.333333333333332	14.5
18-01-2014_02:14:58.906	14.5	16.333333333333332	14.0
18-01-2014_02:15:14.906	14.5	16.333333333333332	14.0
18-01-2014_02:15:30.907	14.5	16.333333333333332	14.0
18-01-2014_02:16:02.906	14.5	16.333333333333332	14.0
18-01-2014_02:16:34.905	14.5	16.333333333333332	14.0
18-01-2014_02:17:06.906	14.5	16.333333333333332	14.0
18-01-2014_02:17:22.905	14.5	16.333333333333332	14.0
18-01-2014_02:17:38.907	14.5	16.333333333333332	14.0
18-01-2014_02:18:10.905	14.5	16.333333333333332	14.0
18-01-2014_02:18:42.906	14.5	16.333333333333332	14.0
18-01-2014_02:19:14.905	14.5	16.333333333333332	14.0
18-01-2014_02:19:30.905	14.5	16.333333333333332	14.0
18-01-2014_02:19:46.907	14.5	16.333333333333332	14.0
18-01-2014_02:20:18.906	14.5	16.333333333333332	14.0
18-01-2014_02:20:50.905	14.5	16.333333333333332	14.0
18-01-2014_02:21:22.905	14.5	16.333333333333332	14.0
18-01-2014_02:21:38.905	14.5	16.333333333333332	14.0
18-01-2014_02:21:54.907	14.5	16.333333333333332	14.0
18-01-2014_02:22:26.905	14.5	16.333333333333332	14.0
18-01-2014_02:22:58.905	14.5	16.333333333333332	14.0
18-01-2014_02:23:30.905	14.5	16.333333333333332	14.0
18-01-2014_02:23:46.905	14.5	16.333333333333332	14.0
18-01-2014_02:24:02.907	14.5	16.333333333333332	14.0
18-01-2014_02:24:34.905	14.5	16.333333333333332	14.0
18-01-2014_02:25:06.905	14.5	16.333333333333332	14.0
18-01-2014_02:25:38.906	14.5	16.333333333333332	14.0
18-01-2014_02:25:54.905	14.5	16.333333333333332	14.0
18-01-2014_02:26:10.907	14.5	16.333333333333332	14.0
18-01-2014_02:26:42.905	14.5	16.333333333333332	14.0
18-01-2014_02:27:14.905	14.5	16.333333333333332	14.0
18-01-2014_02:27:46.905	14.5	16.333333333333332	14.0
18-01-2014_02:28:02.905	14.5	16.333333333333332	14.0
18-01-2014_02:28:18.907	14.5	16.333333333333332	14.0
18-01-2014_02:28:50.905	14.5	16.333333333333332	14.0
18-01-2014_02:29:22.905	14.5	16.333333333333332	14.0
18-01-2014_02:29:54.905	14.5	16.333333333333332	14.0
18-01-2014_02:30:10.906	14.5	16.333333333333332	14.0
18-01-2014_02:30:58.905	14.5	16.333333333333332	14.0
18-01-2014_02:31:30.905	14.5	16.333333333333332	14.0
18-01-2014_02:32:02.905	14.5	16.333333333333332	14.0
18-01-2014_02:32:18.905	14.5	16.333333333333332	14.0
18-01-2014_02:32:34.907	14.5	16.333333333333332	14.0
18-01-2014_02:33:06.905	14.5	16.333333333333332	14.0
18-01-2014_02:33:38.905	14.5	16.0	14.0
18-01-2014_02:34:10.905	14.5	16.0	14.0
18-01-2014_02:34:26.905	14.5	16.333333333333332	14.0
18-01-2014_02:34:42.906	14.5	16.333333333333332	14.0
18-01-2014_02:35:14.905	14.5	16.333333333333332	14.0
18-01-2014_02:35:46.905	14.5	16.0	14.0
18-01-2014_02:36:18.905	14.5	16.0	14.0
18-01-2014_02:36:34.905	14.5	16.0	14.0
18-01-2014_02:36:50.906	14.5	16.0	14.0
18-01-2014_02:37:22.905	14.0	16.0	14.0
18-01-2014_02:37:54.905	14.5	16.0	14.0
18-01-2014_02:38:26.905	14.5	16.0	14.0
18-01-2014_02:38:42.905	14.5	16.0	14.0
18-01-2014_02:38:58.906	14.5	16.0	14.0
18-01-2014_02:39:30.905	14.0	16.0	14.0
18-01-2014_02:40:02.905	14.0	16.0	14.0
18-01-2014_02:40:34.905	14.0	16.0	14.0
18-01-2014_02:40:50.905	14.0	16.0	14.0
18-01-2014_02:41:06.906	14.5	16.0	14.0
18-01-2014_02:41:38.905	14.0	16.0	14.0
18-01-2014_02:42:10.909	14.0	16.0	14.0
18-01-2014_02:42:42.905	14.0	16.0	14.0
18-01-2014_02:42:58.905	14.0	16.0	14.0
18-01-2014_02:43:14.907	14.0	16.0	14.0
18-01-2014_02:43:46.905	14.0	16.0	14.0
18-01-2014_02:44:18.905	14.0	16.0	14.0
18-01-2014_02:44:50.905	14.0	16.0	14.0
18-01-2014_02:45:06.905	14.0	16.0	14.0
18-01-2014_02:45:22.906	14.0	16.0	14.0
18-01-2014_02:45:54.905	14.0	16.0	14.0
18-01-2014_02:46:26.905	14.0	16.0	14.0
18-01-2014_02:46:58.905	14.0	16.0	14.0
18-01-2014_02:47:14.905	14.0	16.0	14.0
18-01-2014_02:47:30.906	14.0	16.0	14.0
18-01-2014_02:48:02.905	14.0	16.0	13.666666666666666
18-01-2014_02:48:34.905	14.0	16.0	14.0
18-01-2014_02:49:06.905	14.0	16.0	14.0
18-01-2014_02:49:22.905	14.0	16.0	13.666666666666666
18-01-2014_02:49:38.906	14.0	16.0	13.666666666666666
18-01-2014_02:50:10.905	14.0	16.0	13.666666666666666
18-01-2014_02:50:42.905	14.0	16.0	13.666666666666666
18-01-2014_02:51:14.905	14.0	16.0	13.666666666666666
18-01-2014_02:51:30.905	14.0	16.0	13.666666666666666
18-01-2014_02:51:46.906	14.0	16.0	13.666666666666666
18-01-2014_02:52:18.905	14.0	16.0	13.666666666666666
18-01-2014_02:52:50.905	14.0	16.0	13.666666666666666
18-01-2014_02:53:22.905	14.0	16.0	13.666666666666666
18-01-2014_02:53:38.905	14.0	16.0	13.666666666666666
18-01-2014_02:53:54.906	14.0	16.0	13.666666666666666
18-01-2014_02:54:26.905	14.0	16.0	13.666666666666666
18-01-2014_02:54:58.905	14.0	16.0	13.666666666666666
18-01-2014_02:55:30.905	14.0	16.0	13.666666666666666
18-01-2014_02:55:46.905	14.0	16.0	13.666666666666666
18-01-2014_02:56:02.906	14.0	16.0	13.666666666666666
18-01-2014_02:56:34.905	14.0	16.0	13.666666666666666
18-01-2014_02:57:06.905	14.0	16.0	13.666666666666666
18-01-2014_02:57:38.905	14.0	16.0	13.666666666666666
18-01-2014_02:57:54.905	14.0	16.0	13.666666666666666
18-01-2014_02:58:10.906	14.0	16.0	13.666666666666666
18-01-2014_02:58:42.905	14.0	16.0	13.666666666666666
18-01-2014_02:59:14.905	14.0	16.0	13.666666666666666
18-01-2014_02:59:46.905	14.0	16.0	13.666666666666666
18-01-2014_03:00:02.905	14.0	16.0	13.666666666666666
18-01-2014_03:00:18.907	14.0	16.0	13.666666666666666
18-01-2014_03:00:50.904	14.0	16.0	13.666666666666666
18-01-2014_03:01:22.904	14.0	16.0	13.666666666666666
18-01-2014_03:01:54.904	14.0	16.0	13.666666666666666
18-01-2014_03:02:10.909	14.0	16.0	13.666666666666666
18-01-2014_03:02:26.906	14.0	15.5	13.666666666666666
18-01-2014_03:02:58.904	14.0	16.0	13.666666666666666
18-01-2014_03:03:30.904	14.0	15.5	13.666666666666666
18-01-2014_03:04:02.904	14.0	15.5	13.666666666666666
18-01-2014_03:04:18.904	14.0	15.5	13.666666666666666
18-01-2014_03:04:34.906	14.0	15.5	13.666666666666666
18-01-2014_03:05:06.904	14.0	15.5	13.666666666666666
18-01-2014_03:05:38.905	14.0	15.5	13.666666666666666
18-01-2014_03:06:10.904	14.0	15.5	13.666666666666666
18-01-2014_03:06:26.904	14.0	15.5	13.666666666666666
18-01-2014_03:06:42.906	14.0	15.5	13.666666666666666
18-01-2014_03:07:14.904	14.0	15.5	13.666666666666666
18-01-2014_03:07:46.904	14.0	15.5	13.666666666666666
18-01-2014_03:08:18.904	14.0	15.5	13.666666666666666
18-01-2014_03:08:34.904	14.0	15.5	13.666666666666666
18-01-2014_03:08:50.905	14.0	15.5	13.666666666666666
18-01-2014_03:09:22.905	14.0	15.5	13.666666666666666
18-01-2014_03:09:54.904	14.0	15.5	13.666666666666666
18-01-2014_03:10:26.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:10:42.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:10:58.905	14.0	15.5	13.666666666666666
18-01-2014_03:11:30.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:12:02.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:12:34.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:12:50.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:13:06.905	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:13:38.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:14:10.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:14:42.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:14:58.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:15:14.905	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:15:46.904	13.666666666666666	15.5	13.666666666666666
18-01-2014_03:16:18.904	14.0	15.5	13.666666666666666
18-01-2014_03:16:50.904	14.0	15.5	13.666666666666666
18-01-2014_03:17:06.904	14.0	15.5	13.666666666666666
18-01-2014_03:17:22.905	14.0	15.5	13.666666666666666
18-01-2014_03:17:54.904	14.0	15.5	13.666666666666666
18-01-2014_03:18:26.904	14.0	15.5	13.666666666666666
18-01-2014_03:18:58.904	14.0	15.5	13.666666666666666
18-01-2014_03:19:14.904	14.0	15.5	13.666666666666666
18-01-2014_03:19:30.905	14.0	15.5	13.666666666666666
18-01-2014_03:20:02.903	14.0	16.0	13.666666666666666
18-01-2014_03:20:34.903	14.0	16.0	13.666666666666666
18-01-2014_03:21:06.903	14.0	16.0	13.666666666666666
18-01-2014_03:21:22.903	14.0	16.0	14.0
18-01-2014_03:21:38.905	14.0	16.0	14.0
18-01-2014_03:22:10.907	14.0	16.0	14.0
18-01-2014_03:22:42.903	14.0	16.0	14.0
18-01-2014_03:23:14.903	14.5	16.0	14.0
18-01-2014_03:23:30.903	14.5	16.0	14.0
18-01-2014_03:23:46.905	14.5	16.0	14.0
18-01-2014_03:24:18.903	14.5	16.0	14.0
18-01-2014_03:24:50.903	14.5	16.0	14.0
18-01-2014_03:25:22.903	14.5	16.0	14.0
18-01-2014_03:25:38.903	14.5	16.0	14.0
18-01-2014_03:25:54.904	14.5	16.0	14.0
18-01-2014_03:26:26.903	14.5	16.0	14.0
18-01-2014_03:26:58.903	14.5	16.0	14.5
18-01-2014_03:27:30.903	14.5	16.333333333333332	14.5
18-01-2014_03:27:46.903	14.5	16.333333333333332	14.5
18-01-2014_03:28:02.904	14.5	16.333333333333332	14.5
18-01-2014_03:28:34.903	15.0	16.333333333333332	14.5
18-01-2014_03:29:06.903	15.0	16.333333333333332	14.5
18-01-2014_03:29:38.903	15.0	16.333333333333332	14.5
18-01-2014_03:29:54.903	15.0	16.333333333333332	14.5
18-01-2014_03:30:10.904	15.0	16.333333333333332	14.5
18-01-2014_03:30:42.903	15.0	16.333333333333332	14.5
18-01-2014_03:31:14.903	15.0	16.333333333333332	14.5
18-01-2014_03:31:46.903	15.0	16.333333333333332	15.0
18-01-2014_03:32:02.903	15.0	16.333333333333332	15.0
18-01-2014_03:32:18.904	15.0	16.333333333333332	15.0
18-01-2014_03:32:50.902	15.0	16.333333333333332	15.0
18-01-2014_03:33:22.902	15.0	16.666666666666668	15.0
18-01-2014_03:33:54.902	15.5	16.666666666666668	15.0
18-01-2014_03:34:10.902	15.5	16.666666666666668	15.0
18-01-2014_03:34:26.904	15.5	16.666666666666668	15.0
18-01-2014_03:34:58.902	15.5	16.666666666666668	15.0
18-01-2014_03:35:30.903	15.5	16.666666666666668	15.0
18-01-2014_03:36:02.902	15.5	16.666666666666668	15.0
18-01-2014_03:36:18.902	15.5	16.666666666666668	15.0
18-01-2014_03:36:34.903	15.5	16.666666666666668	15.5
18-01-2014_03:37:06.902	15.5	16.666666666666668	15.5
18-01-2014_03:37:38.902	15.5	16.666666666666668	15.5
18-01-2014_03:38:10.902	16.0	17.0	15.5
18-01-2014_03:38:26.902	16.0	17.0	15.5
18-01-2014_03:38:42.903	16.0	17.0	15.5
18-01-2014_03:39:14.902	16.0	17.0	15.5
18-01-2014_03:39:46.902	16.0	17.0	15.5
18-01-2014_03:40:18.903	16.0	17.0	16.0
18-01-2014_03:40:34.902	16.0	17.0	16.0
18-01-2014_03:40:50.903	16.0	17.0	16.0
18-01-2014_03:41:22.902	16.0	17.0	16.0
18-01-2014_03:41:54.901	16.0	17.0	16.0
18-01-2014_03:42:26.901	16.0	17.0	16.0
18-01-2014_03:42:42.901	16.0	17.0	16.0
18-01-2014_03:42:58.903	16.0	17.0	16.0
18-01-2014_03:43:30.901	16.0	17.0	16.0
18-01-2014_03:44:02.901	16.0	17.0	16.0
18-01-2014_03:44:34.901	16.0	17.0	16.0
18-01-2014_03:44:50.901	16.0	17.0	16.0
18-01-2014_03:45:06.902	16.0	17.0	16.0
18-01-2014_03:45:38.901	16.0	17.0	16.0
18-01-2014_03:46:10.901	16.0	17.0	16.0
18-01-2014_03:46:42.901	16.0	17.0	16.0
18-01-2014_03:46:58.901	16.0	17.0	16.0
18-01-2014_03:47:14.902	16.0	17.0	16.0
18-01-2014_03:47:46.901	16.0	17.0	16.0
18-01-2014_03:48:18.901	16.0	17.0	16.0
18-01-2014_03:48:50.901	16.0	17.0	16.0
18-01-2014_03:49:06.901	16.0	17.0	16.0
18-01-2014_03:49:22.902	16.0	17.0	16.0
18-01-2014_03:49:54.900	16.0	17.0	16.0
18-01-2014_03:50:26.900	16.0	17.0	16.0
18-01-2014_03:50:58.900	16.0	17.0	16.0
18-01-2014_03:51:14.900	16.0	17.0	16.0
18-01-2014_03:51:30.901	16.0	17.0	16.0
18-01-2014_03:52:02.900	16.0	17.0	16.0
18-01-2014_03:52:34.900	16.0	17.0	16.0
18-01-2014_03:53:06.900	16.0	17.0	16.0
18-01-2014_03:53:22.900	16.0	17.0	16.0
18-01-2014_03:54:10.900	16.0	17.0	16.0
18-01-2014_03:54:42.900	16.0	17.0	16.0
18-01-2014_03:55:14.900	16.0	17.0	16.0
18-01-2014_03:55:30.900	16.0	17.0	16.0
18-01-2014_03:55:46.901	16.0	17.0	15.5
18-01-2014_03:56:18.899	16.0	17.0	16.0
18-01-2014_03:56:50.899	16.0	17.0	15.5
18-01-2014_03:57:22.899	16.0	17.0	15.5
18-01-2014_03:57:38.899	16.0	17.0	15.5
18-01-2014_03:57:54.901	16.0	17.0	15.5
18-01-2014_03:58:26.899	16.0	17.0	15.5
18-01-2014_03:58:58.899	16.0	16.666666666666668	15.5
18-01-2014_03:59:30.899	16.0	17.0	15.5
18-01-2014_03:59:46.899	16.0	17.0	15.5
18-01-2014_04:00:02.900	16.0	16.666666666666668	15.5
18-01-2014_04:00:34.899	16.0	16.666666666666668	15.5
18-01-2014_04:01:06.899	16.0	16.666666666666668	15.5
18-01-2014_04:01:38.899	16.0	16.666666666666668	15.5
18-01-2014_04:01:54.899	16.0	16.666666666666668	15.5
18-01-2014_04:02:10.904	16.0	16.666666666666668	15.5
18-01-2014_04:02:42.898	16.0	16.666666666666668	15.5
18-01-2014_04:03:14.898	16.0	16.666666666666668	15.5
18-01-2014_04:03:46.898	16.0	16.666666666666668	15.5
18-01-2014_04:04:02.898	16.0	16.666666666666668	15.5
18-01-2014_04:04:18.899	16.0	16.666666666666668	15.5
18-01-2014_04:04:50.898	16.0	16.666666666666668	15.5
18-01-2014_04:05:22.898	16.0	16.666666666666668	15.5
18-01-2014_04:05:54.898	16.0	16.666666666666668	15.5
18-01-2014_04:06:10.898	16.0	16.666666666666668	15.5
18-01-2014_04:06:26.899	16.0	16.666666666666668	15.5
18-01-2014_04:06:58.898	16.0	16.666666666666668	15.5
18-01-2014_04:07:30.898	16.0	16.666666666666668	15.5
18-01-2014_04:08:02.898	16.0	16.666666666666668	15.5
18-01-2014_04:08:18.898	16.0	16.666666666666668	15.5
18-01-2014_04:08:34.899	16.0	16.666666666666668	15.5
18-01-2014_04:09:06.897	16.0	16.666666666666668	15.5
18-01-2014_04:09:38.897	16.0	16.666666666666668	15.5
18-01-2014_04:10:10.897	16.0	16.666666666666668	15.5
18-01-2014_04:10:26.897	16.0	16.666666666666668	15.5
18-01-2014_04:10:42.899	16.0	16.666666666666668	15.5
18-01-2014_04:11:14.897	16.0	16.666666666666668	15.5
18-01-2014_04:11:46.897	16.0	16.666666666666668	15.5
18-01-2014_04:12:18.897	16.0	16.666666666666668	15.5
18-01-2014_04:12:34.897	16.0	16.666666666666668	15.5
18-01-2014_04:12:50.898	16.0	16.666666666666668	15.5
18-01-2014_04:13:22.897	16.0	16.666666666666668	15.5
18-01-2014_04:13:54.897	16.0	16.666666666666668	15.5
18-01-2014_04:14:26.897	16.0	16.666666666666668	15.5
18-01-2014_04:14:42.897	16.0	16.666666666666668	15.5
18-01-2014_04:14:58.898	16.0	16.666666666666668	15.5
18-01-2014_04:15:30.896	16.0	16.666666666666668	15.5
18-01-2014_04:16:02.896	16.0	16.666666666666668	15.5
18-01-2014_04:16:34.896	16.0	16.666666666666668	15.5
18-01-2014_04:16:50.896	16.0	16.666666666666668	15.5
18-01-2014_04:17:06.897	16.0	16.666666666666668	15.5
18-01-2014_04:17:38.896	16.0	16.666666666666668	15.5
18-01-2014_04:18:10.896	15.5	16.666666666666668	15.5
18-01-2014_04:18:42.896	16.0	16.666666666666668	15.5
18-01-2014_04:18:58.896	16.0	16.666666666666668	15.5
