<Acq date>	TB00001K	TB00002K	TB00003K
16-01-2014_01:17:39.185	15.0	16.333333333333332	14.5
16-01-2014_01:17:55.186	15.0	16.333333333333332	14.5
16-01-2014_01:18:27.185	15.0	16.333333333333332	14.5
16-01-2014_01:18:59.184	15.0	16.333333333333332	14.5
16-01-2014_01:19:31.184	15.0	16.333333333333332	14.5
16-01-2014_01:19:47.184	15.0	16.333333333333332	14.5
16-01-2014_01:20:03.186	15.0	16.333333333333332	14.5
16-01-2014_01:20:35.184	15.0	16.333333333333332	14.5
16-01-2014_01:21:07.184	15.0	16.333333333333332	14.5
16-01-2014_01:21:39.184	15.0	16.333333333333332	14.5
16-01-2014_01:21:55.184	15.0	16.333333333333332	14.5
16-01-2014_01:22:11.190	15.0	16.333333333333332	14.5
16-01-2014_01:22:43.184	15.0	16.333333333333332	14.5
16-01-2014_01:23:15.184	15.0	16.333333333333332	14.5
16-01-2014_01:23:47.184	15.0	16.333333333333332	14.5
16-01-2014_01:24:03.184	15.0	16.333333333333332	14.5
16-01-2014_01:24:19.185	15.0	16.333333333333332	14.5
16-01-2014_01:24:51.184	15.0	16.333333333333332	14.5
16-01-2014_01:25:23.184	15.0	16.333333333333332	14.5
16-01-2014_01:25:55.184	15.0	16.333333333333332	14.5
16-01-2014_01:26:11.184	15.0	16.333333333333332	14.5
16-01-2014_01:26:27.186	15.0	16.333333333333332	14.5
16-01-2014_01:26:59.184	15.0	16.333333333333332	14.5
16-01-2014_01:27:31.184	15.0	16.333333333333332	14.5
16-01-2014_01:28:03.184	15.0	16.333333333333332	14.5
16-01-2014_01:28:19.184	15.0	16.333333333333332	14.5
16-01-2014_01:28:35.185	15.0	16.333333333333332	14.5
16-01-2014_01:29:07.184	15.0	16.333333333333332	14.5
16-01-2014_01:29:39.184	15.0	16.333333333333332	14.5
16-01-2014_01:30:11.184	15.0	16.333333333333332	14.5
16-01-2014_01:30:27.184	15.0	16.333333333333332	14.5
16-01-2014_01:30:43.185	15.0	16.333333333333332	14.5
16-01-2014_01:31:15.183	15.0	16.333333333333332	14.5
16-01-2014_01:31:47.183	15.0	16.333333333333332	14.5
16-01-2014_01:32:19.183	15.0	16.333333333333332	14.5
16-01-2014_01:32:35.183	15.0	16.333333333333332	14.5
16-01-2014_01:32:51.185	15.0	16.333333333333332	14.5
16-01-2014_01:33:23.183	15.0	16.333333333333332	14.5
16-01-2014_01:33:55.183	15.0	16.333333333333332	14.5
16-01-2014_01:34:27.183	15.0	16.333333333333332	14.5
16-01-2014_01:34:43.183	15.0	16.333333333333332	14.5
16-01-2014_01:34:59.184	15.0	16.333333333333332	14.5
16-01-2014_01:35:31.183	15.0	16.333333333333332	14.5
16-01-2014_01:36:03.183	15.0	16.333333333333332	14.5
16-01-2014_01:36:35.183	15.0	16.333333333333332	14.5
16-01-2014_01:36:51.183	15.0	16.333333333333332	14.5
16-01-2014_01:37:07.184	15.0	16.333333333333332	14.5
16-01-2014_01:37:39.183	15.0	16.333333333333332	14.5
16-01-2014_01:38:11.183	15.0	16.333333333333332	14.5
16-01-2014_01:38:43.183	15.0	16.333333333333332	14.5
16-01-2014_01:38:59.183	15.0	16.333333333333332	14.5
16-01-2014_01:39:15.184	15.0	16.333333333333332	14.5
16-01-2014_01:39:47.183	15.0	16.333333333333332	14.5
16-01-2014_01:40:19.184	15.0	16.333333333333332	14.5
16-01-2014_01:40:51.183	15.0	16.333333333333332	14.5
16-01-2014_01:41:07.183	15.0	16.333333333333332	14.5
16-01-2014_01:41:23.184	15.0	16.333333333333332	14.5
16-01-2014_01:41:55.183	14.5	16.333333333333332	14.5
16-01-2014_01:42:27.183	14.5	16.333333333333332	14.5
16-01-2014_01:42:59.183	14.5	16.333333333333332	14.5
16-01-2014_01:43:15.183	14.5	16.333333333333332	14.5
16-01-2014_01:43:31.184	14.5	16.333333333333332	14.5
16-01-2014_01:44:03.183	14.5	16.333333333333332	14.5
16-01-2014_01:44:35.183	14.5	16.333333333333332	14.5
16-01-2014_01:45:07.183	14.5	16.333333333333332	14.5
16-01-2014_01:45:23.183	14.5	16.333333333333332	14.5
16-01-2014_01:45:39.184	14.5	16.333333333333332	14.5
16-01-2014_01:46:11.183	14.5	16.333333333333332	14.5
16-01-2014_01:46:43.183	14.5	16.333333333333332	14.5
16-01-2014_01:47:15.183	14.5	16.333333333333332	14.5
16-01-2014_01:47:31.183	14.5	16.333333333333332	14.5
16-01-2014_01:47:47.184	14.5	16.333333333333332	14.5
16-01-2014_01:48:19.183	14.5	16.333333333333332	14.5
16-01-2014_01:48:51.183	14.5	16.333333333333332	14.5
16-01-2014_01:49:23.183	14.5	16.333333333333332	14.5
16-01-2014_01:49:39.183	14.5	16.333333333333332	14.5
16-01-2014_01:49:55.184	14.5	16.333333333333332	14.5
16-01-2014_01:50:27.183	14.5	16.333333333333332	14.5
16-01-2014_01:50:59.182	14.5	16.333333333333332	14.5
16-01-2014_01:51:31.182	14.5	16.333333333333332	14.5
16-01-2014_01:51:47.183	14.5	16.333333333333332	14.5
16-01-2014_01:52:03.184	14.5	16.333333333333332	14.5
16-01-2014_01:52:35.183	14.5	16.333333333333332	14.5
16-01-2014_01:53:07.182	14.5	16.333333333333332	14.5
16-01-2014_01:53:39.182	14.5	16.333333333333332	14.5
16-01-2014_01:53:55.182	14.5	16.333333333333332	14.5
16-01-2014_01:54:11.184	14.5	16.333333333333332	14.5
16-01-2014_01:54:43.182	14.5	16.333333333333332	14.5
16-01-2014_01:55:15.182	14.5	16.333333333333332	14.5
16-01-2014_01:55:47.182	14.5	16.333333333333332	14.5
16-01-2014_01:56:03.182	14.5	16.333333333333332	14.5
16-01-2014_01:56:19.184	14.5	16.333333333333332	14.5
16-01-2014_01:56:51.182	14.5	16.333333333333332	14.5
16-01-2014_01:57:23.182	14.5	16.333333333333332	14.0
16-01-2014_01:57:55.182	14.5	16.333333333333332	14.5
16-01-2014_01:58:11.182	14.5	16.333333333333332	14.5
16-01-2014_01:58:27.184	14.5	16.333333333333332	14.5
16-01-2014_01:58:59.182	14.5	16.333333333333332	14.0
16-01-2014_01:59:31.182	14.5	16.333333333333332	14.0
16-01-2014_02:00:03.182	14.5	16.333333333333332	14.0
16-01-2014_02:00:19.183	14.5	16.333333333333332	14.5
16-01-2014_02:00:35.183	14.5	16.333333333333332	14.0
16-01-2014_02:01:07.182	14.5	16.333333333333332	14.0
16-01-2014_02:01:39.182	14.5	16.333333333333332	14.0
16-01-2014_02:02:11.186	14.5	16.333333333333332	14.0
16-01-2014_02:02:27.182	14.5	16.333333333333332	14.0
16-01-2014_02:02:43.183	14.5	16.333333333333332	14.0
16-01-2014_02:03:15.182	14.5	16.333333333333332	14.0
16-01-2014_02:03:47.182	14.5	16.333333333333332	14.0
16-01-2014_02:04:19.182	14.5	16.333333333333332	14.0
16-01-2014_02:04:35.182	14.5	16.333333333333332	14.0
16-01-2014_02:04:51.184	14.5	16.333333333333332	14.0
16-01-2014_02:05:23.182	14.5	16.333333333333332	14.0
16-01-2014_02:05:55.182	14.5	16.333333333333332	14.0
16-01-2014_02:06:27.182	14.5	16.333333333333332	14.0
16-01-2014_02:06:43.182	14.5	16.333333333333332	14.0
16-01-2014_02:06:59.183	14.5	16.333333333333332	14.0
16-01-2014_02:07:31.182	14.5	16.333333333333332	14.0
16-01-2014_02:08:03.182	14.5	16.333333333333332	14.0
16-01-2014_02:08:35.182	14.5	16.333333333333332	14.0
16-01-2014_02:08:51.182	14.5	16.333333333333332	14.0
16-01-2014_02:09:07.183	14.5	16.333333333333332	14.0
16-01-2014_02:09:39.182	14.5	16.333333333333332	14.0
16-01-2014_02:10:11.182	14.5	16.333333333333332	14.0
16-01-2014_02:10:43.182	14.5	16.333333333333332	14.0
16-01-2014_02:10:59.182	14.5	16.333333333333332	14.0
16-01-2014_02:11:15.183	14.5	16.333333333333332	14.0
16-01-2014_02:11:47.182	14.5	16.333333333333332	14.0
16-01-2014_02:12:19.182	14.5	16.333333333333332	14.0
16-01-2014_02:12:51.182	14.5	16.333333333333332	14.0
16-01-2014_02:13:07.182	14.5	16.333333333333332	14.0
16-01-2014_02:13:23.183	14.5	16.333333333333332	14.0
16-01-2014_02:13:55.182	14.5	16.333333333333332	14.0
16-01-2014_02:14:27.182	14.5	16.333333333333332	14.0
16-01-2014_02:14:59.182	14.5	16.333333333333332	14.0
16-01-2014_02:15:15.182	14.5	16.333333333333332	14.0
16-01-2014_02:15:31.183	14.5	16.333333333333332	14.0
16-01-2014_02:16:03.182	14.5	16.333333333333332	14.0
16-01-2014_02:16:35.182	14.5	16.333333333333332	14.0
16-01-2014_02:17:07.182	14.5	16.333333333333332	14.0
16-01-2014_02:17:23.182	14.5	16.333333333333332	14.0
16-01-2014_02:17:39.183	14.5	16.333333333333332	14.0
16-01-2014_02:18:11.182	14.5	16.333333333333332	14.0
16-01-2014_02:18:43.182	14.5	16.333333333333332	14.0
16-01-2014_02:19:15.182	14.5	16.333333333333332	14.0
16-01-2014_02:19:31.182	14.5	16.333333333333332	14.0
16-01-2014_02:19:47.183	14.5	16.333333333333332	14.0
16-01-2014_02:20:19.183	14.5	16.333333333333332	14.0
16-01-2014_02:20:51.182	14.5	16.333333333333332	14.0
16-01-2014_02:21:23.182	14.5	16.0	14.0
16-01-2014_02:21:39.182	14.5	16.333333333333332	14.0
16-01-2014_02:21:55.183	14.5	16.333333333333332	14.0
16-01-2014_02:22:27.182	14.5	16.333333333333332	14.0
16-01-2014_02:22:59.182	14.5	16.333333333333332	14.0
16-01-2014_02:23:31.182	14.5	16.333333333333332	14.0
16-01-2014_02:23:47.182	14.5	16.333333333333332	14.0
16-01-2014_02:24:03.183	14.5	16.0	14.0
16-01-2014_02:24:35.182	14.5	16.333333333333332	14.0
16-01-2014_02:25:07.182	14.0	16.0	14.0
16-01-2014_02:25:39.182	14.5	16.0	14.0
16-01-2014_02:25:55.182	14.0	16.0	14.0
16-01-2014_02:26:11.183	14.0	16.0	14.0
16-01-2014_02:26:43.182	14.0	16.0	14.0
16-01-2014_02:27:15.182	14.0	16.0	14.0
16-01-2014_02:27:47.182	14.0	16.0	14.0
16-01-2014_02:28:03.182	14.0	16.0	14.0
16-01-2014_02:28:19.183	14.0	16.0	14.0
16-01-2014_02:28:51.182	14.0	16.0	14.0
16-01-2014_02:29:23.182	14.0	16.0	14.0
16-01-2014_02:29:55.182	14.0	16.0	14.0
16-01-2014_02:30:11.182	14.0	16.0	14.0
16-01-2014_02:32:19.182	14.0	16.0	14.0
16-01-2014_02:34:27.181	14.0	16.0	14.0
16-01-2014_02:36:35.181	14.0	16.0	13.666666666666666
16-01-2014_02:38:43.181	14.0	16.0	13.666666666666666
16-01-2014_02:40:51.181	14.0	16.0	13.666666666666666
16-01-2014_02:42:59.181	14.0	16.0	13.666666666666666
16-01-2014_02:45:07.181	14.0	16.0	13.666666666666666
16-01-2014_02:47:15.181	14.0	16.0	13.666666666666666
16-01-2014_02:49:23.181	14.0	16.0	13.666666666666666
16-01-2014_02:51:31.181	14.0	16.0	13.666666666666666
16-01-2014_02:53:39.181	14.0	16.0	13.666666666666666
16-01-2014_02:55:47.181	14.0	16.0	13.666666666666666
16-01-2014_02:57:55.181	14.0	15.5	13.666666666666666
16-01-2014_03:00:03.181	13.666666666666666	15.5	13.666666666666666
16-01-2014_03:02:11.185	13.666666666666666	15.5	13.666666666666666
16-01-2014_03:04:19.180	13.666666666666666	15.5	13.666666666666666
16-01-2014_03:06:27.180	13.666666666666666	15.5	13.666666666666666
16-01-2014_03:08:35.180	13.666666666666666	15.5	13.666666666666666
16-01-2014_03:10:43.180	13.666666666666666	15.5	13.333333333333334
16-01-2014_03:12:51.180	13.666666666666666	15.5	13.333333333333334
16-01-2014_03:14:59.180	13.666666666666666	15.5	13.333333333333334
16-01-2014_03:17:07.180	13.666666666666666	15.5	13.333333333333334
16-01-2014_03:19:15.180	13.666666666666666	15.5	13.666666666666666
16-01-2014_03:21:23.179	14.0	15.5	13.666666666666666
16-01-2014_03:23:31.179	14.0	16.0	13.666666666666666
16-01-2014_03:25:39.179	14.0	16.0	14.0
16-01-2014_03:27:47.179	14.5	16.0	14.0
16-01-2014_03:29:55.179	14.5	16.333333333333332	14.5
16-01-2014_03:32:03.179	15.0	16.333333333333332	14.5
16-01-2014_03:34:11.178	15.0	16.333333333333332	15.0
16-01-2014_03:36:19.178	15.5	16.666666666666668	15.0
16-01-2014_03:38:27.178	15.5	16.666666666666668	15.5
16-01-2014_03:40:35.178	16.0	17.0	15.5
16-01-2014_03:42:43.177	16.0	17.0	15.5
16-01-2014_03:44:51.177	16.0	17.0	15.5
16-01-2014_03:46:59.177	16.0	17.0	15.5
16-01-2014_03:49:07.176	16.0	16.666666666666668	15.5
16-01-2014_03:50:59.176	16.0	16.666666666666668	15.5
16-01-2014_03:51:15.176	16.0	16.666666666666668	15.5
16-01-2014_03:51:31.177	16.0	16.666666666666668	15.5
16-01-2014_03:52:03.176	16.0	16.666666666666668	15.5
16-01-2014_03:52:35.176	16.0	16.666666666666668	15.5
16-01-2014_03:53:07.176	16.0	16.666666666666668	15.5
16-01-2014_03:53:23.176	16.0	16.666666666666668	15.5
16-01-2014_03:53:39.177	16.0	16.666666666666668	15.5
16-01-2014_03:54:11.176	16.0	16.666666666666668	15.5
16-01-2014_03:54:43.176	16.0	16.666666666666668	15.5
16-01-2014_03:55:15.176	16.0	16.666666666666668	15.5
16-01-2014_03:55:31.176	16.0	16.666666666666668	15.5
16-01-2014_03:55:47.177	16.0	16.666666666666668	15.5
16-01-2014_03:56:19.175	15.5	16.666666666666668	15.5
16-01-2014_03:56:51.175	16.0	16.666666666666668	15.5
16-01-2014_03:57:23.175	15.5	16.666666666666668	15.5
16-01-2014_03:57:39.175	15.5	16.666666666666668	15.5
16-01-2014_03:57:55.176	15.5	16.666666666666668	15.5
16-01-2014_03:58:27.175	15.5	16.666666666666668	15.5
16-01-2014_03:58:59.175	15.5	16.666666666666668	15.5
16-01-2014_03:59:31.175	15.5	16.666666666666668	15.5
16-01-2014_03:59:47.175	15.5	16.666666666666668	15.5
16-01-2014_04:00:03.176	15.5	16.666666666666668	15.5
16-01-2014_04:00:35.175	15.5	16.666666666666668	15.5
16-01-2014_04:01:07.175	15.5	16.666666666666668	15.5
16-01-2014_04:01:39.175	15.5	16.666666666666668	15.5
16-01-2014_04:01:55.175	15.5	16.666666666666668	15.5
16-01-2014_04:02:11.180	15.5	16.666666666666668	15.5
16-01-2014_04:02:43.174	15.5	16.666666666666668	15.5
16-01-2014_04:03:15.175	15.5	16.666666666666668	15.5
16-01-2014_04:03:47.174	15.5	16.666666666666668	15.5
16-01-2014_04:04:03.174	15.5	16.666666666666668	15.5
16-01-2014_04:04:19.175	15.5	16.666666666666668	15.5
16-01-2014_04:04:51.174	15.5	16.666666666666668	15.5
16-01-2014_04:05:23.174	15.5	16.666666666666668	15.5
16-01-2014_04:05:55.174	15.5	16.666666666666668	15.5
16-01-2014_04:06:11.174	15.5	16.666666666666668	15.0
16-01-2014_04:06:27.175	15.5	16.666666666666668	15.0
16-01-2014_04:06:59.174	15.5	16.666666666666668	15.5
16-01-2014_04:07:31.174	15.5	16.666666666666668	15.5
16-01-2014_04:08:03.174	15.5	16.666666666666668	15.0
16-01-2014_04:08:19.174	15.5	16.666666666666668	15.0
16-01-2014_04:08:35.175	15.5	16.666666666666668	15.0
16-01-2014_04:09:07.173	15.5	16.666666666666668	15.0
16-01-2014_04:09:39.173	15.5	16.666666666666668	15.0
16-01-2014_04:10:11.173	15.5	16.666666666666668	15.0
16-01-2014_04:10:27.173	15.5	16.666666666666668	15.0
16-01-2014_04:10:43.175	15.5	16.666666666666668	15.0
16-01-2014_04:11:15.173	15.5	16.666666666666668	15.0
16-01-2014_04:11:47.173	15.5	16.666666666666668	15.0
16-01-2014_04:12:19.173	15.5	16.666666666666668	15.0
16-01-2014_04:12:35.173	15.5	16.333333333333332	15.0
16-01-2014_04:12:51.174	15.5	16.666666666666668	15.0
16-01-2014_04:13:23.173	15.5	16.333333333333332	15.0
16-01-2014_04:13:55.173	15.5	16.333333333333332	15.0
16-01-2014_04:14:27.173	15.5	16.333333333333332	15.0
16-01-2014_04:14:43.173	15.5	16.333333333333332	15.0
16-01-2014_04:14:59.174	15.5	16.333333333333332	15.0
16-01-2014_04:15:31.173	15.5	16.333333333333332	15.0
16-01-2014_04:16:03.172	15.5	16.333333333333332	15.0
16-01-2014_04:16:35.172	15.5	16.333333333333332	15.0
16-01-2014_04:16:51.172	15.5	16.333333333333332	15.0
16-01-2014_04:17:07.173	15.5	16.333333333333332	15.0
16-01-2014_04:17:39.172	15.5	16.333333333333332	15.0
16-01-2014_04:18:11.172	15.5	16.333333333333332	15.0
16-01-2014_04:18:43.172	15.5	16.333333333333332	15.0
16-01-2014_04:18:59.172	15.5	16.333333333333332	15.0
16-01-2014_04:19:15.173	15.5	16.333333333333332	15.0
16-01-2014_04:19:47.172	15.5	16.333333333333332	15.0
16-01-2014_04:20:19.173	15.5	16.333333333333332	15.0
16-01-2014_04:20:51.171	15.5	16.333333333333332	15.0
16-01-2014_04:21:07.171	15.5	16.333333333333332	15.0
16-01-2014_04:21:23.173	15.5	16.333333333333332	15.0
16-01-2014_04:21:55.171	15.5	16.333333333333332	15.0
16-01-2014_04:22:27.171	15.5	16.333333333333332	15.0
16-01-2014_04:22:59.171	15.5	16.333333333333332	15.0
16-01-2014_04:23:15.171	15.5	16.333333333333332	15.0
16-01-2014_04:23:31.172	15.5	16.333333333333332	15.0
16-01-2014_04:24:03.171	15.5	16.333333333333332	15.0
16-01-2014_04:24:35.171	15.5	16.333333333333332	15.0
16-01-2014_04:25:07.171	15.5	16.333333333333332	15.0
16-01-2014_04:25:23.171	15.5	16.333333333333332	15.0
16-01-2014_04:25:39.172	15.5	16.333333333333332	15.0
16-01-2014_04:26:11.171	15.5	16.333333333333332	15.0
16-01-2014_04:26:43.171	15.5	16.333333333333332	15.0
16-01-2014_04:27:15.170	15.5	16.333333333333332	15.0
16-01-2014_04:27:31.170	15.5	16.333333333333332	15.0
16-01-2014_04:27:47.172	15.5	16.333333333333332	15.0
16-01-2014_04:28:19.170	15.5	16.333333333333332	15.0
16-01-2014_04:28:51.170	15.5	16.333333333333332	15.0
16-01-2014_04:29:23.171	15.5	16.333333333333332	15.0
16-01-2014_04:29:39.170	15.5	16.333333333333332	15.0
16-01-2014_04:29:55.171	15.5	16.333333333333332	15.0
16-01-2014_04:30:27.170	15.5	16.333333333333332	15.0
16-01-2014_04:30:59.170	15.5	16.333333333333332	15.0
16-01-2014_04:31:31.170	15.5	16.333333333333332	15.0
16-01-2014_04:31:47.170	15.5	16.333333333333332	15.0
16-01-2014_04:32:03.171	15.5	16.333333333333332	15.0
16-01-2014_04:32:35.170	15.5	16.333333333333332	15.0
16-01-2014_04:33:07.170	15.5	16.333333333333332	15.0
16-01-2014_04:33:39.170	15.5	16.333333333333332	15.0
16-01-2014_04:33:55.170	15.5	16.333333333333332	15.0
16-01-2014_04:34:11.171	15.5	16.333333333333332	15.0
16-01-2014_04:34:43.169	15.5	16.333333333333332	15.0
16-01-2014_04:35:15.169	15.5	16.333333333333332	15.0
16-01-2014_04:35:47.169	15.5	16.333333333333332	15.0
16-01-2014_04:36:03.169	15.5	16.333333333333332	15.0
16-01-2014_04:36:19.170	15.5	16.333333333333332	15.0
16-01-2014_04:36:51.169	15.5	16.333333333333332	15.0
16-01-2014_04:37:23.169	15.5	16.333333333333332	15.0
16-01-2014_04:37:55.169	15.5	16.333333333333332	15.0
16-01-2014_04:38:11.169	15.5	16.333333333333332	15.0
16-01-2014_04:38:27.170	15.5	16.333333333333332	15.0
16-01-2014_04:38:59.169	15.5	16.333333333333332	15.0
16-01-2014_04:39:31.169	15.5	16.333333333333332	15.0
16-01-2014_04:40:03.169	15.5	16.333333333333332	15.0
16-01-2014_04:40:19.170	15.5	16.333333333333332	15.0
16-01-2014_04:40:35.170	15.5	16.333333333333332	15.0
16-01-2014_04:41:07.168	15.5	16.333333333333332	15.0
16-01-2014_04:41:39.169	15.5	16.333333333333332	15.0
16-01-2014_04:42:11.172	15.5	16.333333333333332	15.0
16-01-2014_04:42:27.169	15.5	16.333333333333332	15.0
16-01-2014_04:42:43.170	15.5	16.333333333333332	15.0
16-01-2014_04:43:15.168	15.5	16.333333333333332	15.0
16-01-2014_04:43:47.168	15.5	16.333333333333332	15.0
16-01-2014_04:44:19.168	15.0	16.333333333333332	15.0
16-01-2014_04:44:35.168	15.5	16.333333333333332	15.0
16-01-2014_04:44:51.169	15.5	16.333333333333332	15.0
16-01-2014_04:45:23.168	15.5	16.333333333333332	15.0
16-01-2014_04:45:55.168	15.5	16.333333333333332	15.0
16-01-2014_04:46:27.168	15.0	16.333333333333332	15.0
16-01-2014_04:46:43.168	15.5	16.333333333333332	15.0
16-01-2014_04:46:59.169	15.5	16.333333333333332	15.0
16-01-2014_04:47:31.168	15.5	16.333333333333332	15.0
16-01-2014_04:48:03.167	15.5	16.333333333333332	15.0
16-01-2014_04:48:35.167	15.5	16.333333333333332	15.0
16-01-2014_04:48:51.167	15.0	16.333333333333332	15.0
16-01-2014_04:49:07.169	15.5	16.333333333333332	15.0
16-01-2014_04:49:39.167	15.0	16.333333333333332	15.0
16-01-2014_04:50:11.167	15.0	16.333333333333332	15.0
16-01-2014_04:50:43.167	15.5	16.333333333333332	15.0
16-01-2014_04:50:59.167	15.0	16.333333333333332	15.0
16-01-2014_04:51:15.168	15.0	16.333333333333332	15.0
16-01-2014_04:51:47.167	15.5	16.333333333333332	15.0
16-01-2014_04:52:19.167	15.5	16.333333333333332	15.0
16-01-2014_04:52:51.167	15.0	16.333333333333332	15.0
16-01-2014_04:53:07.167	15.0	16.333333333333332	15.0
16-01-2014_04:53:23.168	15.0	16.333333333333332	15.0
16-01-2014_04:53:55.167	15.0	16.333333333333332	15.0
16-01-2014_04:54:27.167	15.0	16.333333333333332	15.0
16-01-2014_04:54:59.167	15.0	16.333333333333332	15.0
16-01-2014_04:55:15.166	15.0	16.333333333333332	15.0
16-01-2014_04:55:31.168	15.0	16.333333333333332	15.0
16-01-2014_04:56:03.166	15.0	16.333333333333332	15.0
16-01-2014_04:56:35.166	15.0	16.333333333333332	15.0
16-01-2014_04:57:07.166	15.0	16.333333333333332	15.0
16-01-2014_04:57:23.166	15.0	16.333333333333332	15.0
16-01-2014_04:57:39.167	15.0	16.333333333333332	15.0
16-01-2014_04:58:11.166	15.0	16.333333333333332	15.0
16-01-2014_04:58:43.166	15.0	16.333333333333332	15.0
16-01-2014_04:59:15.166	15.0	16.333333333333332	15.0
16-01-2014_04:59:31.166	15.0	16.333333333333332	15.0
16-01-2014_04:59:47.167	15.0	16.333333333333332	15.0
16-01-2014_05:00:19.167	15.0	16.333333333333332	15.0
16-01-2014_05:00:51.166	15.0	16.333333333333332	15.0
16-01-2014_05:01:23.166	15.0	16.333333333333332	15.0
16-01-2014_05:01:39.166	15.0	16.333333333333332	15.0
16-01-2014_05:01:55.167	15.0	16.333333333333332	15.0
16-01-2014_05:02:27.165	15.0	16.333333333333332	15.0
16-01-2014_05:02:59.165	15.0	16.333333333333332	15.0
16-01-2014_05:03:31.165	15.0	16.333333333333332	15.0
16-01-2014_05:03:47.165	15.0	16.333333333333332	15.0
16-01-2014_05:04:03.167	15.0	16.333333333333332	15.0
16-01-2014_05:04:35.165	15.0	16.333333333333332	15.0
16-01-2014_05:05:07.165	15.0	16.333333333333332	15.0
16-01-2014_05:05:39.165	15.0	16.333333333333332	15.0
16-01-2014_05:05:55.165	15.0	16.333333333333332	15.0
16-01-2014_05:06:11.166	15.0	16.333333333333332	15.0
16-01-2014_05:06:43.165	15.0	16.333333333333332	15.0
16-01-2014_05:07:15.165	15.0	16.333333333333332	15.0
16-01-2014_05:07:47.165	15.0	16.333333333333332	15.0
16-01-2014_05:08:03.165	15.0	16.333333333333332	15.0
16-01-2014_05:08:19.166	15.0	16.333333333333332	15.0
16-01-2014_05:08:51.165	15.0	16.333333333333332	15.0
16-01-2014_05:09:23.165	15.0	16.333333333333332	15.0
16-01-2014_05:09:55.164	15.0	16.333333333333332	15.0
16-01-2014_05:10:11.164	15.0	16.333333333333332	15.0
16-01-2014_05:10:27.166	15.0	16.333333333333332	15.0
16-01-2014_05:10:59.164	15.0	16.333333333333332	15.0
16-01-2014_05:11:31.164	15.0	16.333333333333332	15.0
16-01-2014_05:12:03.164	15.0	16.333333333333332	15.0
16-01-2014_05:12:19.165	15.0	16.333333333333332	15.0
16-01-2014_05:12:35.165	15.0	16.333333333333332	15.0
16-01-2014_05:13:07.164	15.0	16.333333333333332	15.0
16-01-2014_05:13:39.164	15.0	16.333333333333332	15.0
16-01-2014_05:14:11.164	15.0	16.333333333333332	15.0
16-01-2014_05:14:27.164	15.0	16.333333333333332	15.0
16-01-2014_05:14:43.165	15.0	16.333333333333332	15.0
16-01-2014_05:15:15.164	15.0	16.333333333333332	15.0
16-01-2014_05:15:47.164	15.0	16.333333333333332	15.0
16-01-2014_05:16:19.164	15.0	16.333333333333332	15.0
16-01-2014_05:16:35.164	15.0	16.333333333333332	15.0
16-01-2014_05:16:51.165	15.0	16.333333333333332	15.0
16-01-2014_05:17:23.163	15.0	16.333333333333332	15.0
16-01-2014_05:17:55.163	15.0	16.333333333333332	15.0
16-01-2014_05:18:27.163	15.0	16.333333333333332	15.0
16-01-2014_05:18:43.163	15.0	16.333333333333332	15.0
16-01-2014_05:18:59.164	15.0	16.333333333333332	15.0
16-01-2014_05:19:31.163	15.0	16.333333333333332	15.0
16-01-2014_05:20:03.163	15.0	16.333333333333332	15.0
16-01-2014_05:20:35.163	15.0	16.333333333333332	15.0
16-01-2014_05:20:51.163	15.0	16.333333333333332	15.0
16-01-2014_05:21:07.164	15.0	16.333333333333332	15.0
16-01-2014_05:21:39.163	15.0	16.333333333333332	15.0
16-01-2014_05:22:11.167	15.0	16.333333333333332	15.0
16-01-2014_05:22:43.163	15.0	16.333333333333332	15.0
16-01-2014_05:22:59.163	15.0	16.333333333333332	15.0
16-01-2014_05:23:15.164	15.0	16.333333333333332	15.0
16-01-2014_05:23:47.163	15.0	16.333333333333332	15.0
16-01-2014_05:24:19.162	15.0	16.333333333333332	15.0
16-01-2014_05:24:51.162	15.0	16.333333333333332	15.0
16-01-2014_05:25:07.162	15.0	16.333333333333332	15.0
16-01-2014_05:25:23.164	15.0	16.333333333333332	15.0
16-01-2014_05:25:55.162	15.0	16.333333333333332	15.0
16-01-2014_05:26:27.162	15.0	16.333333333333332	15.0
16-01-2014_05:26:59.162	15.0	16.333333333333332	15.0
16-01-2014_05:27:15.162	15.0	16.333333333333332	15.0
16-01-2014_05:27:31.163	15.0	16.333333333333332	15.0
16-01-2014_05:28:03.162	15.0	16.333333333333332	15.0
16-01-2014_05:28:35.162	15.0	16.333333333333332	15.0
16-01-2014_05:29:07.162	15.0	16.333333333333332	15.0
16-01-2014_05:29:23.162	15.0	16.333333333333332	15.0
16-01-2014_05:29:39.163	15.0	16.333333333333332	15.0
16-01-2014_05:30:11.162	15.0	16.333333333333332	15.0
16-01-2014_05:30:43.162	15.0	16.333333333333332	15.0
16-01-2014_05:31:15.162	15.0	16.333333333333332	15.0
16-01-2014_05:31:31.162	15.0	16.333333333333332	15.0
16-01-2014_05:31:47.163	15.0	16.333333333333332	15.0
16-01-2014_05:32:19.161	15.0	16.333333333333332	15.0
16-01-2014_05:32:51.161	15.0	16.333333333333332	15.0
16-01-2014_05:33:23.161	15.0	16.333333333333332	15.0
16-01-2014_05:33:39.161	15.0	16.333333333333332	15.0
16-01-2014_05:33:55.163	15.0	16.333333333333332	15.0
16-01-2014_05:34:27.161	15.0	16.333333333333332	15.0
